time;X_value;Y_value;Z_value
89,7833;-3,54102;-10,27621;5,8206
89,7851;-3,61764;-10,43184;5,75835
89,7897;-3,90494;-10,78857;5,58597
89,7897;-3,99353;-10,88673;5,54527
89,791;-4,06296;-10,97053;5,5333
89,7928;-4,20182;-11,13094;5,52372
89,7949;-4,31196;-11,17883;5,53569
89,7965;-4,36463;-11,24586;5,59555
89,7986;-4,47476;-11,24586;5,76314
89,8006;-4,52504;-11,23389;5,87088
89,8035;-4,63039;-11,20037;6,07439
89,8048;-4,74052;-11,14531;6,23959
89,8073;-4,88178;-11,04236;6,40239
89,8092;-4,97066;-10,96574;6,47661
89,8109;-5,02812;-10,78139;6,49577
89,8125;-5,00897;-10,67844;6,45028
89,8146;-4,94193;-10,42226;6,32817
89,8165;-4,88178;-10,26424;6,22762
89,8188;-4,72137;-9,94102;5,90201
89,8219;-4,57293;-9,58189;5,45669
89,824;-4,49392;-9,39993;5,20769
89,8247;-4,30717;-9,01447;4,64715
89,8276;-4,07733;-8,60506;4,09169
89,8292;-3,95043;-8,40395;3,82833
89,8308;-3,62961;-7,97778;3,34709
89,8325;-3,30639;-7,53485;2,98318
89,8344;-3,14838;-7,31219;2,84671
89,8408;-2,85868;-6,82856;2,64799
89,8408;-2,69827;-6,60111;2,59531
89,8414;-2,39899;-6,16058;2,57137
89,8428;-2,1069;-5,73441;2,66235
89,8458;-1,97282;-5,52612;2,72221
89,8543;-1,5682;-4,97784;2,95205
89,8543;-1,45328;-4,80516;3,01191
89,8543;-1,32639;-4,62081;3,06937
89,8544;-1,05345;-4,28802;3,14119
89,8551;-0,84036;-4,11563;3,12443
89,8567;-0,75178;-3,79002;3,00712
89,8588;-0,59855;-3,49793;2,7677
89,8608;-0,52433;-3,37822;2,62883
89,8627;-0,45729;-3,20823;2,40138
89,8646;-0,4118;-3,14359;2,17154
89,8673;-0,28252;-3,17471;2,0231
89,8729;-0,22027;-3,21781;1,93212
89,8729;-0,11492;-3,33752;1,75256
89,874;-0,07661;-3,40934;1,68552
89,8749;0,15083;-3,51229;1,60651
89,8769;0,31603;-3,58412;1,6089
89,8787;0,67277;-3,78044;1,70467
89,8806;1,00078;-4,15394;1,94649
89,8826;1,11091;-4,43406;2,08774
89,8845;1,50116;-5,05206;2,4349
89,8873;2,03028;-5,72005;2,8898
89,8894;2,33195;-6,06721;3,10049
89,8906;2,98796;-6,71364;3,35907
89,8935;3,66552;-7,33613;3,57215
89,8947;3,96959;-7,67132;3,67989
89,8966;4,42448;-8,46141;3,94325
89,8992;4,56814;-8,94025;4,10845
89,9009;4,59687;-10,05355;4,40294
89,9026;4,4604;-11,22432;4,76207
89,9046;4,34069;-11,83244;4,94672
89,9073;3,65116;-13,63767;5,43753
89,9083;3,33752;-14,22425;5,58597
89,9109;2,95444;-14,78958;5,71765
89,9136;1,88663;-15,83106;5,88525
89,9149;0,52672;-16,28356;5,88285
89,9165;-0,21787;-16,98985;5,66977
89,9189;-1,72861;-17,46151;5,21248
89,9217;-2,48758;-17,60516;4,90841
89,9228;-3,96719;-17,7153;4,20182
89,9245;-5,2843;-17,60277;3,51948
89,9273;-6,46704;-17,23406;3,00712
89,9285;-6,97221;-16,94676;2,8491
89,9315;-7,77667;-16,20695;2,78446
89,9326;-8,04482;-15,76881;2,86107
89,9346;-8,36325;-14,77522;3,19147
89,9369;-8,41352;-14,21467;3,44526
89,9387;-8,35846;-13,06067;4,04381
89,9409;-8,11425;-11,93539;4,64236
89,9435;-7,96102;-11,40628;4,89375
89,9448;-7,6378;-10,49409;5,26515
89,9477;-7,40557;-9,73512;5,55485
89,9488;-7,33853;-9,42627;5,63625
89,9509;-7,24276;-8,94983;5,60273
89,9528;-7,1422;-8,75589;5,30106
89,9551;-7,06798;-8,43028;5,05206
89,957;-6,80941;-8,1334;4,4604
89,9595;-6,4407;-7,89159;3,881
89,9611;-6,23241;-7,8054;3,58891
89,9626;-5,81581;-7,71442;3,02867
89,9648;-5,60273;-7,69287;2,75812
89,9678;-4,86981;-7,75033;2,01831
89,9684;-4,61123;-7,75033;1,79565
89,9754;-4,35505;-7,87483;1,58257
89,9754;-3,78523;-8,02806;1,21625
89,9754;-3,4692;-8,11664;1,09176
89,9787;-2,73657;-8,26748;0,93374
89,9787;-1,94409;-8,3824;0,89304
89,9814;-1,54426;-8,40395;0,92416
89,9836;-0,7422;-8,44225;1,12049
89,9846;0,00958;-8,38958;1,47243
89,9877;0,64643;-8,25551;1,95606
89,9894;0,92895;-8,15734;2,25534
89,991;1,37906;-7,86765;2,90417
89,9926;1,53468;-7,69047;3,25133
89,9955;1,78129;-7,24515;3,97198
89,9965;1,88663;-6,99855;4,2952
89,9986;2,02789;-6,51971;4,78601
90,0006;2,12366;-6,0696;5,00658
90,0037;2,17394;-5,8637;4,97784
90,0096;2,28646;-5,46147;4,63996
90,0097;2,36787;-5,08558;3,87142
90,0097;2,38223;-4,89884;3,34949
90,0107;2,34153;-4,51546;2,1045
90,0176;2,26731;-4,3359;1,41018
90,0176;2,22182;-4,01029;0,03352
90,0177;2,07338;-3,68228;-1,24498
90,0187;1,91536;-3,55539;-1,80283
90,0206;1,58017;-3,31118;-2,69108
90,0224;1,44849;-2,99036;-3,23696
90,0245;1,50835;-2,92811;-3,43089
90,0273;1,62566;-2,53546;-3,24175
90,0284;1,62566;-2,31998;-3,24175
90,0304;1,56102;-1,94409;-2,66235
90,033;1,57538;-1,58975;-1,69749
90,035;1,61369;-1,41976;-1,13006
90,037;1,81959;-1,13246;0,17717
90,0386;2,01592;-0,81163;1,75495
90,0405;2,10929;-0,69432;2,65278
90,0426;2,52828;-0,55067;4,64475
90,0447;3,06218;-0,54348;6,6873
90,0472;3,54342;-0,62489;8,89955
90,0484;3,72777;-0,69911;10,02961
90,0505;3,63679;-0,85712;12,01919
90,053;3,28006;-1,43652;12,84519
90,0548;2,08774;-2,29365;14,00159
90,0569;1,32878;-2,81798;14,33199
90,0589;-0,35913;-4,05817;14,45649
90,0606;-2,04944;-5,51654;13,67358
90,0629;-2,74615;-6,23959;12,96969
90,0649;-3,80918;-7,88919;11,17643
90,0674;-4,71179;-10,09186;8,64337
90,0692;-4,9539;-11,20995;7,36247
90,0708;-5,27233;-13,71189;4,84347
90,0725;-5,55964;-15,1559;3,66552
90,0745;-6,77828;-18,40722;1,64482
90,0765;-8,84209;-21,36406;0,58658
90,0787;-10,281;-22,86522;0,50757
90,0807;-13,56345;-25,65477;1,05105
90,0829;-16,95155;-28,15432;2,4373
90,0856;-18,5413;-29,30832;3,40216
90,0926;-22,03922;-31,14946;6,95785
90,0927;-22,42948;-31,84139;8,28184
90,0927;-22,41272;-31,71928;9,51486
90,0933;-21,38321;-30,54612;11,29614
90,0955;-20,46145;-29,50704;11,69837
90,0969;-18,06964;-26,49274;11,43261
90,0986;-15,51742;-22,9586;10,22115
90,1009;-14,2458;-21,25393;9,46937
90,1047;-11,81568;-18,22526;7,83413
90,1055;-9,67766;-15,51742;6,10551
90,1081;-7,90117;-13,2953;4,3766
90,1087;-7,0177;-12,29692;3,53145
90,1107;-5,05685;-11,36079;2,75094
90,1128;-4,01268;-9,62738;1,3623
90,1146;-1,93212;-8,02806;0,20351
90,1171;-0,94092;-7,30022;-0,22745
90,1185;0,79727;-6,04326;-0,76854
90,1209;1,87945;-5,1622;-0,93853
90,1231;2,45166;-4,73334;-0,90261
90,1255;3,76129;-3,84988;-0,60573
90,1277;5,02812;-3,06697;-0,11492
90,1284;5,57879;-2,75094;0,21308
90,1306;6,55562;-2,22661;1,07739
90,1328;7,01292;-2,01592;1,57778
90,1345;7,8868;-1,6927;2,6025
90,1369;8,60506;-1,50595;3,66073
90,1386;8,77505;-1,48919;4,24492
90,1409;8,62661;-1,63045;5,3681
90,1427;7,82216;-2,00874;6,2779
90,1446;7,25473;-2,25773;6,64421
90,1541;5,18614;-2,85868;7,23079
90,1541;5,18614;-3,20344;7,45106
90,1541;3,68468;-3,93367;7,65696
90,1541;2,20745;-4,71897;7,56598
90,1555;1,50835;-5,09755;7,45824
90,157;0,1652;-5,82779;7,17572
90,1602;-1,03669;-6,50535;6,84053
90,1613;-1,58736;-6,83814;6,65379
90,1642;-2,63602;-7,50373;6,25395
90,165;-3,59849;-8,21959;5,79427
90,1685;-4,51307;-8,94743;5,28191
90,1685;-4,95151;-9,32332;5,04249
90,1712;-5,77272;-9,69682;4,81713
90,1733;-6,16058;-10,41747;4,44843
90,1753;-6,92912;-11,10461;4,12042
90,1773;-7,28825;-11,43979;3,98395
90,1793;-7,91074;-12,00961;3,80199
90,1827;-8,39198;-12,41424;3,70622
90,183;-8,56915;-12,52916;3,65116
90,1865;-8,78702;-12,61295;3,52187
90,1886;-8,78941;-12,49324;3,35907
90,1893;-8,73435;-12,36156;3,25611
90,1911;-8,5476;-12,00243;2,98796
90,1935;-8,38958;-11,77738;2,86107
90,195;-7,8868;-11,20277;2,6408
90,1971;-7,22839;-10,56112;2,38941
90,1991;-6,85729;-10,25467;2,25534
90,2012;-6,06242;-9,64654;2,00395
90,2031;-5,19332;-9,07193;1,72861
90,2051;-4,77643;-8,80138;1,58736
90,208;-4,02705;-8,35606;1,34554
90,2087;-3,27527;-8,17171;1,18274
90,2113;-2,88501;-7,83173;1,15879
90,213;-2,15957;-7,58034;1,1564
90,2155;-1,84593;-7,49415;1,16598
90,2171;-1,22104;-7,3481;1,18274
90,2194;-0,65362;-7,24994;1,19231
90,225;-0,4142;-7,21163;1,1971
90,2251;-0,04549;-7,13741;1,2378
90,2259;0,18675;-7,12305;1,3216
90,2279;0,27294;-7,17093;1,46765
90,229;0,25618;-7,19966;1,56581
90,2313;0,21069;-7,23079;1,67355
90,2325;0,05986;-7,28825;1,92973
90,2351;-0,15083;-7,3912;2,18591
90,238;-0,26097;-7,44148;2,31759
90,2398;-0,4549;-7,52288;2,5594
90,2409;-0,61531;-7,58034;2,77009
90,2434;-0,69671;-7,61147;2,8491
90,2453;-0,83797;-7,63301;2,98078
90,2486;-0,94571;-7,6378;3,06697
90,249;-0,99838;-7,65217;3,09331
90,2506;-1,09894;-7,67132;3,18668
90,2529;-1,16358;-7,65696;3,21541
90,255;-1,28808;-7,62344;3,28245
90,2576;-1,52989;-7,54922;3,32076
90,2593;-1,65439;-7,49415;3,35428
90,2611;-1,89621;-7,35529;3,49314
90,2631;-2,13563;-7,17093;3,63679
90,2651;-2,24337;-7,09911;3,71341
90,268;-2,44448;-6,93151;3,97198
90,2694;-2,61447;-6,8118;4,28083
90,2704;-2,67911;-6,74955;4,42209
90,2726;-2,73178;-6,65618;4,66151
90,2745;-2,75333;-6,63224;4,75249
90,2772;-2,77488;-6,62506;4,92278
90,279;-2,76051;-6,69928;5,05446
90,2811;-2,77488;-6,77828;5,09755
90,284;-2,81558;-7,01531;5,12629
90,2855;-2,83234;-7,29304;5,15023
90,2878;-2,85628;-7,60907;5,18614
90,2889;-2,85149;-7,76948;5,19572
90,2906;-2,82516;-7,9299;5,19572
90,293;-2,71742;-8,26508;5,18135
90,2945;-2,58334;-8,54281;5,1622
90,297;-2,478;-8,68407;5,12389
90,299;-2,23379;-8,93785;4,98503
90,301;-1,97522;-9,20601;4,8315
90,3029;-1,84114;-9,31614;4,7477
90,305;-1,56341;-9,52683;4,54659
90,3082;-1,31202;-9,73273;4,43167
90,3086;-1,18513;-9,81413;4,41012
90,3112;-0,92895;-9,95778;4,41491
90,313;-0,81882;-10,00806;4,43406
90,3151;-0,62249;-10,08947;4,48913
90,317;-0,48602;-10,1158;4,51546
90,3195;-0,46208;-10,1182;4,48434
90,3206;-0,47884;-10,07271;4,44364
90,3227;-0,56264;-9,99609;4,46997
90,3246;-0,60573;-9,94581;4,47237
90,3273;-0,69911;-9,81892;4,5011
90,3284;-0,74939;-9,72315;4,50828
90,3305;-0,83079;-9,51725;4,50349
90,3333;-0,87867;-9,27065;4,51546
90,3353;-0,90022;-9,12939;4,47476
90,3368;-0,98162;-8,88997;4,37899
90,3421;-1,12049;-8,71519;4,2952
90,3422;-1,19471;-8,65294;4,24013
90,343;-1,34794;-8,56196;4,19464
90,3476;-1,49877;-8,53563;4,13718
90,3476;-1,67594;-8,59548;4,07014
90,3484;-1,74537;-8,63618;4,0462
90,3508;-1,80523;-8,6697;3,99113
90,3524;-1,86987;-8,7128;3,89537
90,3546;-1,90339;-8,82054;3,84269
90,3573;-1,92973;-8,88279;3,83312
90,3586;-1,97043;-8,99531;3,90015
90,3606;-1,95367;-9,10066;4,01029
90,3627;-1,93451;-9,15333;4,06057
90,3652;-1,88903;-9,25628;4,18506
90,3674;-1,81959;-9,34247;4,33351
90,3687;-1,80762;-9,39275;4,38378
90,3712;-1,84593;-9,50528;4,52504
90,3727;-1,88663;-9,56753;4,59687
90,3754;-2,01352;-9,73034;4,73813
90,3767;-2,14999;-9,90511;4,89375
90,3786;-2,21464;-9,98651;4,92757
90,3806;-2,30322;-10,13017;4,88178
90,3825;-2,34632;-10,22833;4,73573
90,3853;-2,37026;-10,26424;4,62081
90,3876;-2,37744;-10,28818;4,37899
90,3888;-2,35111;-10,27861;4,26168
90,3905;-2,27928;-10,23072;4,01508
90,3925;-2,19069;-10,11101;3,81157
90,3945;-2,12366;-10,0344;3,7158
90,3964;-1,95127;-9,84526;3,59849
90,3984;-1,70707;-9,55556;3,61524
90,4004;-1,57778;-9,39993;3,65116
90,4031;-1,36469;-9,11742;3,81157
90,4067;-1,19231;-8,88039;4,06296
90,4074;-1,1133;-8,71759;4,35984
90,4085;-1,09894;-8,6697;4,51307
90,4107;-1,09415;-8,63858;4,65193
90,4124;-1,1564;-8,59309;4,84826
90,4145;-1,27611;-8,5907;4,92757
90,4168;-1,33836;-8,61943;4,93235
90,4184;-1,49877;-8,69604;4,77164
90,4217;-1,71185;-8,80138;4,53222
90,4226;-1,82199;-8,85166;4,39097
90,4244;-2,07098;-8,96419;3,98874
90,4283;-2,30083;-9,06475;3,56018
90,429;-2,42054;-9,11024;3,33752
90,4309;-2,58334;-9,21319;2,98078
90,4332;-2,61447;-9,2491;2,86586
90,4356;-2,57137;-9,27544;2,71742
90,4366;-2,3942;-9,22276;2,71502
90,4386;-2,27928;-9,17727;2,74376
90,4405;-2,07098;-9,10784;2,91853
90,4426;-1,901;-9,09108;3,23935
90,4447;-1,82438;-9,11981;3,43568
90,4477;-1,66636;-9,18206;3,88579
90,4492;-1,60412;-9,2084;4,11803
90,4507;-1,50595;-9,28022;4,53462
90,454;-1,40061;-9,3712;4,94433
90,4562;-1,35272;-9,40712;5,11431
90,4574;-1,33836;-9,51007;5,29627
90,4588;-1,40779;-9,62499;5,35852
90,4604;-1,46525;-9,68484;5,36092
90,4626;-1,69988;-9,81892;5,25797
90,4646;-2,01831;-9,87638;5,07361
90,4672;-2,41336;-10,04876;4,7908
90,4683;-2,63841;-10,09425;4,64236
90,4755;-2,85389;-10,13974;4,52025
90,4755;-3,27527;-10,20918;4,28083
90,4755;-3,65116;-10,19481;4,0869
90,4777;-3,79481;-10,16369;4,00071
90,4787;-4,05099;-10,05355;3,82833
90,4814;-4,20661;-9,91469;3,81157
90,4829;-4,24731;-9,82371;3,84269
90,4846;-4,21858;-9,61063;3,90734
90,4877;-4,1276;-9,33769;3,93846
90,4887;-4,06296;-9,21319;3,9624
90,4916;-3,95043;-8,99053;3,9648
90,4929;-3,90973;-8,88518;3,9648
90,4948;-3,83791;-8,72716;3,92888
90,4967;-3,73017;-8,57872;3,93846
90,4986;-3,65834;-8,5069;3,94086
90,5006;-3,49075;-8,33212;3,92649
90,5026;-3,33512;-8,16453;3,90255
90,5045;-3,25851;-8,10707;3,89058
90,5075;-3,10289;-8,00651;3,86424
90,5085;-3,04064;-7,94665;3,8403
90,5105;-2,90656;-7,86525;3,81636
90,513;-2,77488;-7,79582;3,81875
90,5145;-2,73897;-7,75512;3,81396
90,5166;-2,70066;-7,75991;3,79242
90,5187;-2,72221;-7,81976;3,77326
90,5205;-2,7246;-7,8437;3,7565
90,5237;-2,70545;-7,8868;3,69904
90,5246;-2,64799;-7,90117;3,62243
90,5273;-2,62165;-7,97539;3,51229
90,5288;-2,6432;-8,0089;3,46202
90,5306;-2,6839;-8,052;3,45004
90,5324;-2,72221;-8,12622;3,50511
90,5346;-2,74376;-8,18368;3,53624
90,5366;-2,75573;-8,19565;3,5506
90,5386;-2,81798;-8,2172;3,60806
90,5406;-2,87544;-8,31057;3,66313
90,544;-2,89459;-8,35367;3,68946
90,5446;-2,86825;-8,38719;3,76608
90,5474;-2,80122;-8,38;3,79002
90,5487;-2,7653;-8,37522;3,80918
90,5504;-2,71981;-8,35606;3,84269
90,5523;-2,69827;-8,33691;3,85945
90,555;-2,67672;-8,31297;3,93367
90,5565;-2,64559;-8,27945;4,01508
90,5585;-2,62165;-8,26748;4,06057
90,5605;-2,55222;-8,26508;4,19464
90,5632;-2,50673;-8,27945;4,30477
90,5648;-2,47082;-8,30579;4,35266
90,5694;-2,37505;-8,36803;4,41012
90,5694;-2,32238;-8,38479;4,40054
90,572;-2,24337;-8,41831;4,35745
90,5727;-2,20985;-8,46141;4,31675
90,5748;-2,20506;-8,47817;4,29041
90,5783;-2,20985;-8,53323;4,21619
90,5789;-2,23618;-8,56915;4,10606
90,5805;-2,29604;-8,57872;4,03423
90,5826;-2,43969;-8,60985;4,02705
90,585;-2,59053;-8,63858;4,03902
90,5947;-2,63123;-8,63618;4,01508
90,5948;-2,6432;-8,61943;3,94564
90,5948;-2,6432;-8,59309;3,88818
90,5948;-2,64799;-8,5476;3,80439
90,5948;-2,5618;-8,48774;3,79002
90,5966;-2,50194;-8,43986;3,78763
90,5987;-2,36787;-8,31536;3,7589
90,6007;-2,29365;-8,22199;3,78763
90,6035;-2,24576;-8,18368;3,85227
90,6056;-2,20267;-8,16932;4,01986
90,6075;-2,19069;-8,22678;4,24492
90,6084;-2,18591;-8,26508;4,36942
90,6105;-2,18351;-8,37282;4,59926
90,6132;-2,19788;-8,4255;4,67827
90,6146;-2,24576;-8,55957;4,77164
90,6163;-2,30562;-8,73435;4,79319
90,6185;-2,34871;-8,8349;4,7501
90,6207;-2,45645;-9,07672;4,68545
90,6227;-2,52349;-9,20361;4,64475
90,6244;-2,53546;-9,42867;4,62081
90,6282;-2,61207;-9,60584;4,57053
90,6286;-2,64559;-9,65851;4,54659
90,6305;-2,69827;-9,68963;4,45322
90,6328;-2,7677;-9,65851;4,3766
90,6345;-2,81079;-9,62738;4,34787
90,6365;-2,8922;-9,54598;4,30956
90,6387;-3,02388;-9,47176;4,30238
90,6405;-3,06218;-9,43824;4,32872
90,6425;-3,14119;-9,32332;4,32393
90,6446;-3,1795;-9,26586;4,31914
90,6473;-3,31597;-9,10784;4,35505
90,6492;-3,34231;-9,03841;4,35505
90,6508;-3,36625;-8,98095;4,35266
90,6524;-3,41174;-8,86363;4,30717
90,6544;-3,39737;-8,77026;4,22337
90,6565;-3,37822;-8,72238;4,16352
90,6589;-3,26569;-8,61224;4,04381
90,6606;-3,1364;-8,51408;3,85466
90,663;-3,06937;-8,44944;3,77566
90,6643;-2,96642;-8,31536;3,62722
90,6678;-2,86107;-8,17171;3,52426
90,6685;-2,82037;-8,11425;3,49793
90,6708;-2,71502;-8,00172;3,47399
90,6728;-2,67432;-7,95623;3,44765
90,6753;-2,50912;-7,86765;3,54342
90,6764;-2,34392;-7,83173;3,62722
90,6785;-2,27689;-7,82455;3,68468
90,6805;-2,1452;-7,87962;3,78763
90,6825;-2,01592;-7,92511;3,97677
90,6846;-1,95606;-8,05679;4,06535
90,6874;-1,91536;-8,23635;4,21858
90,6886;-1,91057;-8,33691;4,28562
90,6907;-1,93691;-8,54042;4,36702
90,6927;-1,94409;-8,75111;4,36224
90,6945;-1,95846;-8,84209;4,34308
90,6964;-1,98479;-9,02883;4,2521
90,6988;-2,06141;-9,21079;4,17549
90,7005;-2,11887;-9,30417;4,13239
90,7027;-2,25773;-9,46937;4,12282
90,7044;-2,32477;-9,53162;4,14197
90,7071;-2,54504;-9,68245;4,16352
90,7086;-2,63362;-9,72315;4,1707
90,7115;-2,71263;-9,76864;4,19464
90,7124;-2,82755;-9,86441;4,28083
90,7145;-2,93769;-9,93863;4,37421
90,7166;-2,98796;-9,95539;4,4197
90,7185;-3,01669;-9,96018;4,51068
90,7273;-2,99275;-9,90272;4,56574
90,7273;-2,98078;-9,85962;4,57053
90,7273;-2,95444;-9,78061;4,55856
90,7283;-2,94487;-9,73752;4,57532
90,7325;-2,95205;-9,73273;4,60405
90,7325;-2,95684;-9,70879;4,69264
90,7351;-2,94726;-9,71118;4,73573
90,7351;-2,90417;-9,70879;4,83868
90,7367;-2,85868;-9,73034;4,9132
90,7402;-2,84192;-9,73512;4,9563
90,7402;-2,81558;-9,75428;5,00658
90,7426;-2,8084;-9,78301;5,02333
90,7445;-2,80361;-9,81174;5,07361
90,7473;-2,8084;-9,7854;5,02094
90,7483;-2,82755;-9,76625;4,98982
90,7505;-2,86586;-9,72315;4,88657
90,7531;-2,90896;-9,64654;4,69742
90,7545;-2,92332;-9,58908;4,56574
90,7565;-2,91135;-9,42388;4,23534
90,7586;-2,85389;-9,16291;3,86664
90,7606;-2,81319;-9,01926;3,67271
90,7642;-2,71263;-8,7128;3,31836
90,7644;-2,64799;-8,56436;3,15795
90,7672;-2,41814;-8,10467;2,75573
90,7693;-2,35111;-7,94426;2,66475
90,7704;-2,26013;-7,77906;2,60729
90,7731;-2,05183;-7,46063;2,55461
90,7751;-1,8579;-7,16375;2,58813
90,7765;-1,76213;-7,04404;2,65278
90,7787;-1,52271;-6,78786;2,84671
90,7804;-1,26414;-6,66576;3,0574
90,7829;-1,13246;-6,39042;3,13401
90,7847;-0,90261;-6,09115;3,24414
90,7873;-0,83797;-5,89722;3,34709
90,7888;-0,85712;-5,87567;3,40934
90,7908;-1,00556;-5,88525;3,52666
90,7923;-1,12049;-5,92834;3,56018
90,7947;-1,28569;-6,0289;3,5913
90,7965;-1,38145;-6,15579;3,50032
90,7986;-1,44131;-6,21565;3,41174
90,8008;-1,62087;-6,32099;3,1795
90,8041;-1,7741;-6,40479;3,06218
90,8044;-2,18591;-6,66815;3,02148
90,8073;-2,59771;-7,04883;3,18668
90,8088;-2,77249;-7,24276;3,29203
90,8107;-3,05021;-7,56598;3,47399
90,8126;-3,21781;-7,80779;3,53863
90,8146;-3,25372;-7,89398;3,52666
90,8166;-3,27287;-8,04961;3,41413
90,8192;-3,24175;-8,15495;3,2202
90,8206;-3,2202;-8,19805;3,14359
90,824;-3,17471;-8,25311;3,06218
90,8251;-3,13401;-8,27227;3,05979
90,8276;-3,03345;-8,20044;3,0957
90,8292;-2,98557;-8,15256;3,1388
90,8368;-2,9305;-8,10228;3,18668
90,8381;-2,83952;-7,99214;3,32794
90,8381;-2,74376;-7,87722;3,50511
90,8382;-2,70545;-7,83413;3,58891
90,8387;-2,64799;-7,78864;3,7589
90,8408;-2,54743;-7,75512;3,8403
90,8437;-2,50433;-7,73357;3,93607
90,8445;-2,37984;-7,72639;4,02705
90,8479;-2,28646;-7,68808;4,01029
90,849;-2,26252;-7,6402;3,95762
90,8514;-2,30801;-7,60189;3,85706
90,8525;-2,35111;-7,61386;3,83551
90,8547;-2,48758;-7,69287;3,79002
90,8618;-2,6001;-7,76709;3,74932
90,8618;-2,63362;-7,77188;3,70862
90,8633;-2,65996;-7,77906;3,553
90,8633;-2,65996;-7,78145;3,48835
90,8646;-2,63362;-7,76948;3,33752
90,8678;-2,59053;-7,77667;3,27527
90,8687;-2,57856;-7,77906;3,28006
90,873;-2,52588;-7,75991;3,35188
90,873;-2,46842;-7,70484;3,39977
90,8753;-2,44448;-7,69047;3,44047
90,8766;-2,38462;-7,65935;3,5506
90,8786;-2,29843;-7,63301;3,63679
90,8814;-2,25055;-7,57316;3,66313
90,8825;-2,13802;-7,53006;3,67989
90,8847;-2,08535;-7,51809;3,69904
90,8874;-1,97522;-7,57316;3,76368
90,8886;-1,95367;-7,60907;3,74932
90,8911;-1,93451;-7,63301;3,73974
90,8929;-1,89621;-7,65935;3,68707
90,8946;-1,89621;-7,70005;3,67031
90,8968;-1,91776;-7,73836;3,67989
90,8984;-1,93451;-7,83652;3,68228
90,9007;-1,95127;-7,8868;3,68707
90,9025;-1,99198;-7,97299;3,74932
90,9044;-2,03747;-8,06637;3,81875
90,9072;-2,09971;-8,14537;3,94564
90,9086;-2,12605;-8,20044;4,02944
90,9105;-2,20985;-8,31297;4,20182
90,9124;-2,2697;-8,38;4,28802
90,9153;-2,42533;-8,56436;4,42448
90,9165;-2,57137;-8,73914;4,52744
90,9186;-2,62883;-8,81575;4,56095
90,9206;-2,75094;-8,9594;4,5418
90,9226;-2,79643;-9,03362;4,48434
90,9246;-2,8922;-9,20601;4,27844
90,9275;-2,96881;-9,3712;4,03184
90,9286;-2,99515;-9,44782;3,88818
90,9306;-3,00472;-9,56035;3,5506
90,9325;-3,00472;-9,60584;3,20823
90,9347;-2,97599;-9,61302;3,06218
90,9365;-2,88022;-9,58189;2,8084
90,9387;-2,70305;-9,51965;2,71024
90,9405;-2,5618;-9,29698;2,6432
90,9427;-2,27689;-9,03362;2,61926
90,9447;-2,15478;-8,90434;2,67193
90,9475;-1,83156;-8,53802;2,95684
90,9486;-1,74777;-8,45662;3,11964
90,9506;-1,65918;-8,36803;3,31358
90,953;-1,46765;-8,21481;3,67989
90,9552;-1,31921;-8,11664;4,00071
90,9565;-1,26414;-8,06876;4,15873
90,9585;-1,18034;-8,03285;4,43885
90,9604;-1,15879;-8,04242;4,52744
90,9632;-1,18274;-8,08791;4,60166
90,9649;-1,27372;-8,14537;4,53462
90,9677;-1,43892;-8,21959;4,35984
90,9683;-1,52271;-8,26987;4,26647
90,9705;-1,76692;-8,37282;3,97437
90,9771;-1,92015;-8,45183;3,80439
90,9772;-2,19548;-8,61943;3,56018
90,9772;-2,41336;-8,66252;3,27766
90,9832;-2,50673;-8,75829;3,1388
90,9832;-2,68629;-8,82533;2,90896
90,9832;-2,73418;-8,85166;2,82755
90,9887;-2,77249;-8,89715;2,71024
90,9887;-2,73418;-8,93067;2,72221
90,9887;-2,69108;-8,92828;2,72939
90,9904;-2,57377;-8,92349;2,8084
90,9927;-2,42533;-8,90434;2,92332
90,9958;-2,3535;-8,86603;2,95684
90,9963;-2,21703;-8,7966;3,08852
90,9985;-2,15957;-8,74392;3,17232
91,0003;-2,0638;-8,65294;3,28963
91,0024;-1,99437;-8,54999;3,44526
91,0043;-1,95606;-8,49732;3,52426
91,0074;-1,7765;-8,27945;3,68468
91,0085;-1,72143;-8,20523;3,70383
91,0105;-1,66397;-8,12622;3,70862
91,013;-1,64482;-7,98496;3,62722
91,0147;-1,67355;-7,90835;3,54821
91,0164;-1,70946;-7,89638;3,51469
91,0192;-1,81241;-7,90117;3,44765
91,0203;-1,85551;-7,90595;3,40934
91,0226;-1,89381;-7,91792;3,32794
91,0244;-1,89381;-7,89398;3,23696
91,0292;-1,87705;-7,85328;3,14838
91,0292;-1,86987;-7,8437;3,12204
91,0305;-1,84114;-7,81258;3,12443
91,0334;-1,82199;-7,79582;3,14359
91,0346;-1,79565;-7,75991;3,16992
91,0363;-1,77171;-7,73596;3,26809
91,0388;-1,75495;-7,7216;3,33512
91,0405;-1,70228;-7,70245;3,50751
91,0424;-1,6927;-7,69287;3,5913
91,0445;-1,68791;-7,6809;3,73735
91,0472;-1,68312;-7,65696;3,86664
91,0483;-1,6927;-7,64977;3,91691
91,0504;-1,77171;-7,65217;3,95762
91,0527;-1,86269;-7,66414;3,93367
91,0545;-1,93212;-7,67132;3,89058
91,0563;-2,09253;-7,68808;3,80918
91,0584;-2,16675;-7,70245;3,7565
91,0604;-2,33195;-7,73118;3,5937
91,0623;-2,50194;-7,77667;3,37822
