time;X_value;Y_value;Z_value
8,6122;-3,82115;-6,50535;0,43574
8,616;-3,8403;-6,37845;0,74699
8,6169;-3,86424;-6,30423;1,0726
8,6199;-3,89776;-6,07439;1,39582
8,6206;-3,90734;-6,03129;1,5275
8,6234;-3,90973;-5,99059;1,652
8,625;-3,90973;-5,9044;1,89142
8,6271;-3,93367;-5,86849;2,1045
8,6319;-3,93128;-5,89243;2,22661
8,632;-3,9217;-5,92116;2,21703
8,6326;-3,90255;-5,96426;2,16915
8,636;-3,87142;-6,02411;2,09732
8,6365;-3,81875;-6,12946;1,97043
8,6403;-3,79481;-6,1917;1,84354
8,6416;-3,80678;-6,21565;1,77889
8,643;-3,7589;-6,30902;1,66876
8,6449;-3,72538;-6,34972;1,61609
8,6473;-3,68946;-6,4431;1,55384
8,6523;-3,64398;-6,67055;1,39103
8,6523;-3,64398;-6,67055;1,39103
8,653;-3,64158;-6,72801;1,36469
8,6562;-3,6344;-6,78068;1,34554
8,6579;-3,60567;-6,84053;1,32399
8,6596;-3,59609;-6,90997;1,28808
8,6627;-3,57454;-6,96982;1,26414
8,6629;-3,4692;-7,15178;1,21625
8,6655;-3,3447;-7,25712;1,1995
8,6673;-3,30639;-7,27388;1,1995
8,6737;-3,08613;-7,32895;1,1133
8,6738;-3,08613;-7,32895;1,1133
8,6738;-3,02388;-7,27149;1,09894
8,6763;-2,89698;-7,22361;1,06303
8,6769;-2,82276;-7,21403;1,03908
8,6804;-2,67911;-7,17093;0,98641
8,6815;-2,6001;-7,1422;0,96007
8,6834;-2,50194;-7,12305;0,92656
8,6851;-2,3966;-7,06559;0,87149
8,6866;-2,33914;-7,02489;0,82839
8,6925;-2,33914;-6,68012;0,77572
8,6925;-2,33914;-6,68012;0,77572
8,6925;-2,37026;-6,62745;0,73741
8,6961;-2,43969;-6,62984;0,66319
8,6967;-2,53067;-6,65139;0,59616
8,7022;-2,62644;-6,6466;0,53151
8,7023;-2,67672;-6,62506;0,50278
8,7026;-2,79164;-6,49816;0,4549
8,7045;-2,8491;-6,42155;0,43335
8,7085;-2,9736;-6,24677;0,42377
8,7121;-3,20105;-5,94989;0,44293
8,7121;-3,20105;-5,94989;0,44293
8,7122;-3,24175;-5,88046;0,45011
8,7147;-3,304;-5,79427;0,46926
8,7165;-3,41892;-5,68174;0,4956
8,7209;-3,50032;-5,64343;0,51475
8,7209;-3,55778;-5,66977;0,51475
8,7227;-3,65355;-5,73202;0,51954
8,726;-3,68228;-5,74878;0,51954
8,7268;-3,73735;-5,70089;0,52672
8,7326;-3,881;-5,50696;0,62968
8,7326;-3,881;-5,50696;0,62968
8,7326;-3,90973;-5,45429;0,65601
8,7349;-3,9648;-5,36092;0,7039
8,7372;-3,98635;-5,3274;0,72784
8,7405;-4,03184;-5,30585;0,73741
8,7406;-4,05338;-5,31303;0,72544
8,7425;-4,07254;-5,26515;0,73023
8,7455;-4,1276;-5,23402;0,7446
8,7469;-4,13718;-5,246;0,73981
8,7517;-4,15873;-5,19572;0,80445
8,7517;-4,15873;-5,19572;0,80445
8,7523;-4,18746;-5,14783;0,83079
8,7551;-4,2545;-5,06404;0,87149
8,7566;-4,31196;-5,02094;0,89783
8,7594;-4,39815;-4,90362;0,91459
8,7617;-4,4197;-4,86262;0,91937
8,7621;-4,43646;-4,82432;0,91219
8,7661;-4,47476;-4,77643;0,9074
8,7674;-4,53462;-4,75967;0,90022
8,7732;-4,60884;-4,69982;0,82839
8,7732;-4,64715;-4,65912;0,80445
8,7732;-4,69982;-4,6232;0,7853
8,7751;-4,75728;-4,58968;0,76614
8,7765;-4,8315;-4,52744;0,72544
8,7794;-4,91081;-4,47955;0,66559
8,7809;-4,94672;-4,44364;0,64883
8,7835;-5,03291;-4,32872;0,62968
8,785;-5,08798;-4,28562;0,61531
8,7879;-5,09755;-4,24731;0,58658
8,7916;-5,07361;-4,24731;0,54588
8,7917;-5,07361;-4,24731;0,54588
8,7928;-5,09277;-4,2521;0,54109
8,796;-5,10953;-4,24971;0,52672
8,7965;-5,1215;-4,23295;0,50278
8,7993;-5,15502;-4,23295;0,47884
8,8006;-5,17656;-4,23774;0,44053
8,8025;-5,21008;-4,24731;0,35913
8,8048;-5,2436;-4,24492;0,25139
8,8074;-5,26754;-4,22337;0,19872
8,8116;-5,32261;-4,17788;-0,02873
8,8116;-5,32261;-4,17788;-0,02873
8,8125;-5,31303;-4,16112;-0,08619
8,8195;-5,29148;-4,1276;-0,1652
8,8195;-5,27233;-4,10606;-0,20111
8,8195;-5,22205;-4,09887;-0,2873
8,821;-5,20051;-4,0869;-0,31364
8,824;-5,17656;-4,07493;-0,33758
8,8281;-5,14783;-4,06296;-0,37589
8,8281;-5,09995;-4,04859;-0,35674
8,8318;-5,01615;-4,0055;-0,26336
8,8318;-5,01615;-4,0055;-0,26336
8,8347;-5,00179;-3,97916;-0,2059
8,8348;-4,98742;-3,93367;-0,0838
8,8373;-5,01136;-3,88818;0,05267
8,8396;-5,04728;-3,89537;0,17478
8,8412;-5,08558;-3,89058;0,22505
8,8439;-5,13107;-3,90973;0,2897
8,8451;-5,16459;-3,90015;0,33279
8,847;-5,21966;-3,881;0,43574
8,8546;-5,34416;-3,9217;0,62968
8,8546;-5,34416;-3,9217;0,62968
8,8546;-5,39444;-3,95522;0,66798
8,8546;-5,44711;-3,99113;0,69432
8,857;-5,53091;-4,03423;0,74699
8,8605;-5,60273;-4,06296;0,76614
8,8606;-5,6554;-4,0893;0,76854
8,8642;-5,77272;-4,16352;0,75896
8,8665;-5,83018;-4,20901;0,76136
8,8673;-5,97144;-4,2928;0,81403
8,8726;-6,24438;-4,46279;1,08218
8,8726;-6,24438;-4,46279;1,08218
8,8737;-6,29226;-4,47476;1,16837
8,8799;-6,37845;-4,49631;1,35512
8,88;-6,43352;-4,51546;1,4461
8,88;-6,55802;-4,58968;1,59693
8,8818;-6,66097;-4,64715;1,65918
8,8834;-6,70885;-4,76446;1,77889
8,8852;-6,81899;-4,88417;1,90578
8,8879;-6,86687;-4,94911;1,98479
8,8918;-6,98419;-5,19572;2,36547
8,8918;-6,98419;-5,19572;2,36547
8,8928;-7,00573;-5,25078;2,4373
8,8969;-7,01292;-5,34895;2,54982
8,8969;-6,99855;-5,44232;2,63841
8,9024;-6,96264;-5,54527;2,70066
8,9024;-6,95067;-5,58358;2,71981
8,9024;-6,93391;-5,61949;2,74376
8,9067;-6,90039;-5,69611;2,79643
8,9067;-6,86687;-5,76314;2,79882
8,9116;-6,71843;-5,92834;2,6408
8,9116;-6,67055;-6,0289;2,54982
8,913;-6,55323;-6,06242;2,43969
8,9146;-6,38085;-6,06242;2,30322
8,9165;-6,01453;-6,12706;1,88184
8,9194;-5,69132;-6,3162;1,2785
8,922;-5,53569;-6,45028;0,96007
8,9226;-5,20529;-6,76871;0,34237
8,9278;-5,05685;-6,94827;0,0407
8,9278;-4,77404;-7,33135;-0,51475
8,9316;-4,55617;-8,29142;-1,24977
8,9316;-4,55617;-8,29142;-1,24977
8,9325;-4,55856;-8,48535;-1,27611
8,936;-4,51786;-8,62661;-1,2785
8,9373;-4,47955;-8,93307;-1,30723
8,9392;-4,59208;-9,26107;-1,29047
8,9405;-4,74531;-9,43585;-1,35991
8,9422;-5,16938;-9,79977;-1,54426
8,9443;-5,66019;-10,13974;-1,58496
8,9468;-5,9044;-10,29297;-1,6089
8,9531;-6,70406;-11,01123;-2,01352
8,9531;-6,70406;-11,01123;-2,01352
8,9531;-6,8118;-11,24108;-2,08056
8,9545;-7,04883;-11,70316;-2,1452
8,9591;-7,25473;-11,94497;-2,14281
8,9594;-7,81976;-12,91223;-1,76453
8,9605;-7,98496;-13,28333;-1,51792
8,9624;-8,16213;-13,66401;-1,2785
8,9655;-8,56915;-14,45888;-0,78769
8,9665;-9,0432;-14,85183;-0,40941
8,9725;-9,28262;-15,95795;-0,17478
8,9729;-9,28262;-15,95795;-0,17478
8,9729;-9,27065;-16,07048;-0,14126
8,9747;-9,15812;-16,09203;0,00239
8,9769;-8,96658;-15,84064;0,35434
8,9809;-8,73435;-15,34504;0,8667
8,9809;-8,59309;-15,01943;1,17795
8,9824;-8,30579;-14,29608;1,81959
8,9849;-8,15256;-13,89385;2,20267
8,9875;-7,8437;-13,06306;2,99036
8,9928;-7,29304;-11,49726;2,73178
8,994;-7,29304;-11,49726;2,73178
8,9941;-7,15417;-11,13573;2,26013
8,9952;-7,05362;-10,7766;1,66876
8,9975;-6,84532;-10,13974;0,2873
8,9991;-6,67055;-9,71836;-1,05345
9;-6,59632;-9,60344;-1,60651
9,0022;-6,43591;-9,62738;-2,22661
9,0061;-6,35212;-9,7447;-2,26491
9,0074;-6,21804;-10,10144;-1,96085
9,0117;-5,86131;-10,96574;-1,47243
9,0117;-5,86131;-10,96574;-1,47243
9,0126;-5,75357;-11,07827;-1,49398
9,0151;-5,52372;-11,11179;-1,68312
9,0165;-5,4088;-11,04236;-1,80523
9,0192;-5,12629;-10,79815;-1,98719
9,0203;-4,84108;-10,64253;-2,00155
9,023;-4,69264;-10,31452;-1,88663
9,0259;-4,40533;-10,01525;-1,61609
9,0266;-4,24971;-9,87399;-1,47483
9,0321;-3,74453;-9,35445;-1,13006
9,0321;-3,74453;-9,35445;-1,13006
9,0333;-3,64158;-9,24671;-1,1157
9,0347;-3,47878;-9,05996;-1,1564
9,0362;-3,42131;-8,96898;-1,1971
9,0398;-3,304;-8,71759;-1,42216
9,0411;-3,32076;-8,65534;-1,50356
9,0429;-3,37104;-8,61943;-1,56581
9,0462;-3,54821;-8,62421;-1,68073
9,0472;-3,78044;-8,66731;-1,77171
9,0521;-4,14436;-8,7535;-1,88184
9,0521;-4,25928;-8,78223;-1,91297
9,0522;-4,3766;-8,80138;-1,92973
9,0561;-4,4987;-8,81575;-1,93691
9,0575;-4,71658;-8,8373;-1,94888
9,0616;-4,89135;-8,85645;-1,92254
9,0627;-4,97545;-8,85166;-1,90578
9,0632;-5,09516;-8,83251;-1,86987
9,0655;-5,16459;-8,83251;-1,83875
9,0704;-5,29867;-8,83969;-1,79565
9,0724;-5,52372;-8,90673;-1,76453
9,0725;-5,52372;-8,90673;-1,76453
9,0725;-5,56682;-8,94743;-1,76692
9,0758;-5,6147;-9,00489;-1,76692
9,0778;-5,71526;-9,13897;-1,76692
9,0793;-5,81103;-9,27544;-1,79326
9,0808;-5,85891;-9,34966;-1,81959
9,084;-5,9475;-9,49331;-1,91776
9,0861;-6,02411;-9,66809;-2,07098
9,0867;-6,05284;-9,76625;-2,15478
9,0915;-6,14143;-10,1158;-2,51631
9,0916;-6,14143;-10,1158;-2,51631
9,0931;-6,16297;-10,19481;-2,59771
9,0959;-6,17495;-10,34086;-2,70305
9,0964;-6,16058;-10,4055;-2,74854
9,0998;-6,06721;-10,54676;-2,88022
9,1003;-6,02172;-10,5707;-2,90177
9,1028;-5,97862;-10,58267;-2,92571
9,1131;-5,88046;-10,57309;-2,92811
9,1131;-5,76793;-10,55873;-2,8922
9,1131;-5,58358;-10,43423;-2,84192
9,1131;-5,52612;-10,39353;-2,8084
9,1131;-5,52612;-10,39353;-2,8084
9,1146;-5,38246;-10,30494;-2,73657
9,117;-5,18135;-10,19242;-2,67672
9,1193;-4,98503;-10,07031;-2,59771
9,1203;-4,87699;-10,00327;-2,57137
9,1235;-4,63278;-9,90032;-2,50912
9,1248;-4,51786;-9,87159;-2,48518
9,1266;-4,28083;-9,84286;-2,42054
9,1318;-3,73495;-9,90272;-2,24337
9,1318;-3,73495;-9,90272;-2,24337
9,1332;-3,58891;-9,92905;-2,21224
9,1351;-3,43807;-9,9506;-2,18112
9,1369;-3,14598;-10,01046;-2,13563
9,1393;-2,85628;-10,05116;-2,1069
9,1409;-2,75094;-10,04158;-2,07577
9,1426;-2,5594;-9,9937;-2,03747
9,147;-2,4756;-9,97454;-2,01113
9,147;-2,3128;-9,91948;-1,92973
9,1517;-2,08535;-9,84047;-1,68552
9,1517;-2,08535;-9,84047;-1,68552
9,1527;-2,04704;-9,80695;-1,60651
9,1554;-2,01592;-9,74231;-1,48201
9,1569;-2,01113;-9,71836;-1,43892
9,1594;-2,00155;-9,68724;-1,36469
9,1604;-2,04465;-9,64893;-1,2785
9,1622;-2,07098;-9,63217;-1,23301
9,1659;-2,13323;-9,60584;-1,12049
9,1665;-2,16915;-9,6202;-1,05345
9,1715;-2,38462;-9,71358;-0,80685
9,1716;-2,38462;-9,71358;-0,80685
9,1727;-2,45645;-9,72794;-0,76136
9,1743;-2,63602;-9,77343;-0,71108
9,177;-2,78924;-9,77582;-0,72065
9,1797;-2,90417;-9,79737;-0,7853
9,1805;-2,95205;-9,79737;-0,82839
9,1827;-2,99993;-9,76864;-0,8667
9,1858;-3,08134;-9,71358;-0,96007
9,1864;-3,14359;-9,67527;-1,075
9,1915;-3,27766;-9,64414;-1,19231
9,1934;-3,27766;-9,64893;-1,21386
9,1938;-3,33512;-9,65851;-1,22104
9,1945;-3,3878;-9,6609;-1,21386
9,1964;-3,50272;-9,69682;-1,16358
9,204;-3,58412;-9,71597;-1,08697
9,204;-3,60806;-9,72794;-1,04866
9,204;-3,65595;-9,73752;-0,97923
9,2053;-3,66313;-9,73512;-0,95768
9,2083;-3,63919;-9,72315;-0,9505
9,2115;-3,5913;-9,59387;-0,96486
9,2115;-3,5913;-9,59387;-0,96486
9,2123;-3,55539;-9,56274;-0,96965
9,2158;-3,52426;-9,5388;-0,97683
9,2165;-3,44526;-9,48613;-0,98162
9,2207;-3,34709;-9,39275;-0,93374
9,2211;-3,34709;-9,39275;-0,93374
9,2221;-3,28724;-9,31374;-0,85952
9,2255;-3,23696;-9,26107;-0,81163
9,2268;-3,20344;-9,22755;-0,79009
9,2314;-3,11725;-9,0839;-0,76854
9,2315;-3,11725;-9,0839;-0,76854
9,232;-3,10049;-9,04799;-0,7829
9,2355;-3,10767;-8,98334;-0,82839
9,2361;-3,11725;-8,94983;-0,85712
9,2393;-3,21062;-8,85166;-0,87628
9,2404;-3,24893;-8,81096;-0,88107
9,2424;-3,27766;-8,77505;-0,88585
9,2448;-3,31836;-8,70083;-0,87149
9,2464;-3,34949;-8,6697;-0,84515
9,2522;-3,41892;-8,54281;-0,82121
9,2522;-3,43089;-8,51887;-0,81163
9,2542;-3,43089;-8,51887;-0,81163
9,2542;-3,40455;-8,46859;-0,78051
9,2598;-3,39737;-8,40395;-0,75178
9,2598;-3,39977;-8,35367;-0,72305
9,2604;-3,40216;-8,31536;-0,70629
9,2637;-3,39258;-8,25551;-0,69432
9,2642;-3,3878;-8,23635;-0,69671
9,267;-3,35907;-8,16213;-0,72305
9,2722;-3,304;-7,97299;-0,71347
9,2723;-3,304;-7,97299;-0,71347
9,2729;-3,28724;-7,93468;-0,71108
9,2745;-3,27048;-7,90835;-0,70629
9,2769;-3,2609;-7,85328;-0,65841
9,2798;-3,21062;-7,79103;-0,62489
9,2819;-3,1795;-7,77906;-0,6177
9,2819;-3,1364;-7,75033;-0,6177
9,2862;-3,11007;-7,74554;-0,6201
9,2862;-3,06937;-7,72878;-0,63925
9,2913;-3,02388;-7,81737;-0,73981
9,2913;-3,02388;-7,81737;-0,73981
9,2922;-3,00472;-7,85089;-0,79009
9,2944;-2,96881;-7,90356;-0,9098
9,2969;-2,96642;-7,9299;-0,97923
9,3002;-2,92093;-7,98975;-1,10852
9,3031;-2,87544;-8,02566;-1,22344
9,3031;-2,87544;-8,04721;-1,26893
9,306;-2,8898;-8,06637;-1,32878
9,3067;-2,87065;-8,07834;-1,34794
9,3122;-2,85149;-8,05439;-1,29047
9,3123;-2,85149;-8,05439;-1,29047
9,3125;-2,86107;-8,05439;-1,26414
9,3143;-2,87783;-8,052;-1,17795
9,3169;-2,90896;-8,05679;-1,08697
9,3222;-2,99036;-8,09031;-0,99599
9,3222;-3,02867;-8,11425;-0,95529
9,3225;-3,05979;-8,11664;-0,92177
9,3258;-3,10528;-8,1334;-0,89064
9,3265;-3,14119;-8,16453;-0,91937
9,3323;-3,16753;-8,15016;-1,04387
9,3323;-3,16513;-8,1358;-1,08218
9,3323;-3,16753;-8,12383;-1,1157
9,3379;-3,17232;-8,11664;-1,13725
9,3379;-3,17711;-8,09988;-1,15161
9,3396;-3,19147;-8,10228;-1,12288
9,3416;-3,21541;-8,12383;-1,08697
9,3426;-3,29921;-8,17889;-1,03908
9,3451;-3,33273;-8,21002;-1,01514
9,3465;-3,42131;-8,27466;-0,98162
9,3514;-3,51708;-8,4231;-0,9912
9,3515;-3,51708;-8,4231;-0,9912
9,3531;-3,53863;-8,46141;-1,00796
9,3549;-3,57215;-8,49732;-1,03669
9,3566;-3,63679;-8,58351;-1,13725
9,3593;-3,69904;-8,6697;-1,1995
9,3606;-3,73735;-8,71998;-1,21625
9,3625;-3,79481;-8,79899;-1,27132
9,3647;-3,8403;-8,88758;-1,31681
9,3666;-3,86664;-8,93546;-1,34554
9,3714;-3,9217;-9,02883;-1,45807
9,3715;-3,9217;-9,02883;-1,45807
9,3723;-3,93367;-9,05517;-1,49159
9,3745;-3,96001;-9,10545;-1,5682
9,3763;-3,95522;-9,13657;-1,6113
9,3795;-3,95283;-9,22755;-1,71425
9,3804;-3,96001;-9,26107;-1,76453
9,3824;-3,96959;-9,2898;-1,8172
9,3848;-3,99113;-9,35684;-1,8986
9,3864;-4,02944;-9,38318;-1,96085
9,3914;-4,0869;-9,50289;-2,02789
9,3914;-4,10606;-9,53162;-2,04465
9,3921;-4,10606;-9,53162;-2,04465
9,3998;-4,14915;-9,60105;-2,05422
9,3998;-4,20901;-9,65133;-2,00395
9,3998;-4,23774;-9,68484;-1,901
9,3998;-4,24731;-9,704;-1,84114
9,4034;-4,2521;-9,73034;-1,71185
9,4041;-4,23534;-9,73512;-1,64721
9,4063;-4,20901;-9,74949;-1,52511
9,4113;-4,1276;-9,69921;-1,24259
9,4119;-4,1276;-9,69921;-1,24259
9,4122;-4,10127;-9,69203;-1,19231
9,4149;-4,0893;-9,68245;-1,15401
9,4174;-4,06775;-9,63696;-1,09894
9,4191;-4,07733;-9,59387;-1,06542
9,4202;-4,08451;-9,56753;-1,05584
9,4221;-4,09887;-9,52204;-1,06303
9,4244;-4,12042;-9,50767;-1,08218
9,4268;-4,17309;-9,4957;-1,14443
9,4312;-4,34069;-9,50767;-1,33118
9,4312;-4,34069;-9,50767;-1,33118
9,4358;-4,40533;-9,51725;-1,37667
9,4359;-4,51068;-9,55316;-1,47962
9,44;-4,56095;-9,57711;-1,53229
9,44;-4,70939;-9,62978;-1,63045
9,4405;-4,85305;-9,65611;-1,72143
9,4424;-4,92757;-9,7016;-1,76692
9,4451;-5,08558;-9,73034;-1,84354
9,4464;-5,16459;-9,75188;-1,87945
9,4579;-5,43274;-9,81892;-1,99916
9,4579;-5,43274;-9,81892;-1,99916
9,458;-5,49499;-9,84047;-2,01831
9,458;-5,56921;-9,89793;-2,0638
9,458;-5,63386;-9,93145;-2,10929
9,4593;-5,67935;-10,05116;-2,14281
9,4608;-5,67935;-10,10144;-2,16436
9,4639;-5,66737;-10,16129;-2,19788
9,4661;-5,63864;-10,30734;-2,27449
9,4684;-5,66498;-10,4893;-2,3535
9,4721;-5,68174;-10,79336;-2,49476
9,4723;-5,68174;-10,88913;-2,53307
9,4723;-5,64822;-10,97053;-2,5618
9,4752;-5,6147;-11,06391;-2,58813
9,4765;-5,53569;-11,22432;-2,66953
9,4796;-5,44711;-11,34163;-2,69827
9,4803;-5,39922;-11,38712;-2,70545
9,4821;-5,2867;-11,44698;-2,67911
9,4874;-5,2436;-11,47092;-2,63841
9,4875;-5,15023;-11,51162;-2,53307
9,4916;-4,92278;-11,51402;-2,18351
9,4917;-4,92278;-11,51402;-2,18351
9,4929;-4,88417;-11,5212;-2,08296
9,4949;-4,85065;-11,51402;-1,97282
9,4973;-4,79798;-11,47331;-1,74298
9,499;-4,77164;-11,37994;-1,50835
9,5016;-4,75728;-11,33924;-1,37667
9,5027;-4,76446;-11,25065;-1,1157
9,5044;-4,72615;-11,09742;-0,85473
9,5064;-4,68066;-11,0232;-0,73263
9,5122;-4,42688;-10,66647;-0,21308
9,5123;-4,42688;-10,66647;-0,21308
9,5123;-4,3359;-10,55633;-0,07422
9,5156;-4,12042;-10,34564;0,19154
9,5179;-4,0055;-10,23791;0,31364
9,5256;-3,68228;-9,92187;0,66798
9,5256;-3,5937;-9,84286;0,77093
9,5256;-3,50751;-9,76146;0,86191
9,5256;-3,35428;-9,58908;1,01754
9,5259;-3,18668;-9,51725;1,17316
9,5319;-2,93769;-9,29938;1,40779
9,5319;-2,87065;-9,26586;1,47962
9,5319;-2,87065;-9,26586;1,47962
9,5358;-2,75812;-9,22995;1,61848
9,536;-2,65996;-9,2491;1,80044
9,5387;-2,58813;-9,31614;1,99437
9,54;-2,55222;-9,3712;2,08535
9,542;-2,50912;-9,52204;2,19309
9,5449;-2,5187;-9,6226;2,2314
9,5458;-2,54743;-9,85244;2,28167
9,5511;-2,64559;-10,30734;2,23618
9,5511;-2,64559;-10,30734;2,23618
9,553;-2,65038;-10,42705;2,22182
9,5541;-2,64799;-10,55633;2,19788
9,5561;-2,61926;-10,82688;2,13323
9,5591;-2,58574;-11,06869;2,05662
9,5606;-2,57377;-11,18362;2,03028
9,562;-2,54743;-11,38712;1,95367
9,5641;-2,54264;-11,49007;1,92015
9,566;-2,58095;-11,67922;1,86987
9,5714;-2,60729;-11,94737;1,83156
9,5725;-2,60729;-11,94737;1,83156
9,5761;-2,62644;-12,00483;1,83875
9,5762;-2,66714;-12,08862;1,85072
9,5766;-2,70305;-12,13172;1,85072
9,5808;-2,85389;-12,32804;1,89621
9,5818;-2,91374;-12,32804;1,91057
9,5824;-2,96402;-12,48606;1,91297
9,5852;-3,08134;-12,65366;1,88903
9,5886;-3,15795;-12,73027;1,86748
9,593;-3,49075;-13,07743;1,64482
9,593;-3,49075;-13,07743;1,64482
9,593;-3,57454;-13,17559;1,5682
9,5952;-3,76847;-13,35755;1,37667
9,5966;-3,97437;-13,52036;1,13246
9,5992;-4,17549;-13,61612;0,88825
9,5999;-4,27844;-13,63767;0,7829
9,6022;-4,37421;-13,63528;0,69192
9,6056;-4,52983;-13,52514;0,55545
9,6064;-4,6256;-13,27615;0,47166
9,6117;-4,73813;-12,75661;0,38547
9,6117;-4,79798;-12,56746;0,39983
9,6128;-4,8722;-12,39508;0,44293
9,6152;-4,94433;-12,23946;0,50757
9,6167;-5,15741;-12,00004;0,69911
9,6193;-5,39683;-11,83484;0,91459
9,6202;-5,51654;-11,77259;1,02232
9,6225;-5,77751;-11,71992;1,21147
9,6244;-5,92834;-11,73668;1,28329
9,6265;-6,2348;-11,82766;1,38385
9,6312;-6,86926;-12,09341;1,36469
9,6312;-6,86926;-12,09341;1,36469
9,6324;-7,0177;-12,18439;1,34794
9,6365;-7,15178;-12,27777;1,3216
9,6365;-7,40078;-12,46691;1,2402
9,6401;-7,61386;-12,69915;1,13006
9,6401;-7,70484;-12,82604;1,09654
9,6422;-7,81976;-13,06785;1,06063
9,6459;-7,86525;-13,27375;1,07978
9,6464;-7,87962;-13,3767;1,08457
9,6518;-7,70484;-13,69513;1,09176
9,6519;-7,70484;-13,69513;1,09176
9,6523;-7,62344;-13,7502;1,07739
9,6542;-7,41754;-13,82681;0,98162
9,6599;-7,29543;-13,86991;0,90022
9,6599;-6,96024;-13,97765;0,6177
9,66;-6,84772;-13,98483;0,4956
9,6658;-6,72082;-13,98962;0,3711
9,6658;-6,4407;-13,94892;0,08619
9,6664;-6,18452;-13,90103;-0,22027
9,6723;-5,81103;-13,82442;-0,63686
9,6723;-5,67935;-13,80766;-0,76614
9,6723;-5,67935;-13,80766;-0,76614
9,677;-5,38725;-13,69753;-0,94332
9,6771;-5,13107;-13,60176;-1,10373
9,6795;-4,98263;-13,59937;-1,26174
9,6807;-4,90123;-13,59218;-1,29047
9,6833;-4,707;-13,52754;-1,31202
9,6848;-4,60166;-13,4605;-1,30963
9,6879;-4,3766;-13,2977;-1,29287
9,6915;-3,89058;-12,9242;-1,26653
9,6915;-3,89058;-12,9242;-1,26653
9,6919;-3,73974;-12,79731;-1,26414
9,6956;-3,58651;-12,66084;-1,25456
9,6984;-3,28484;-12,42621;-1,21865
9,6995;-2,94966;-12,18439;-1,18752
9,7;-2,79164;-12,0575;-1,15879
9,7059;-2,46363;-11,78935;-1,06781
9,7059;-2,29843;-11,67682;-1,01754
9,707;-2,01592;-11,42304;-0,89543
9,7124;-1,53708;-10,93462;-0,65362
9,7124;-1,53708;-10,93462;-0,65362
9,7125;-1,45089;-10,82209;-0,59376
9,7141;-1,2809;-10,61858;-0,48602
9,7164;-1,20668;-10,50845;-0,44772
9,7216;-1,09654;-10,30734;-0,38547
9,7216;-1,0343;-10,21636;-0,33519
9,7222;-1,0319;-10,04637;-0,31125
9,7254;-1,06063;-9,90511;-0,22266
9,7262;-1,09176;-9,8261;-0,19154
9,7316;-1,24498;-9,57471;-0,2083
9,7317;-1,24498;-9,57471;-0,2083
9,732;-1,30723;-9,52683;-0,22984
9,7345;-1,43413;-9,47894;-0,34716
9,7366;-1,62087;-9,44543;-0,47645
9,7389;-1,82199;-9,38078;-0,5387
9,7399;-1,95127;-9,3305;-0,52433
9,7418;-2,09014;-9,30656;-0,48602
9,7455;-2,28886;-9,31135;-0,51236
9,7465;-2,43969;-9,31853;-0,47166
9,7518;-2,70545;-9,28501;-0,23703
9,7519;-2,81798;-9,24192;-0,08619
9,7529;-2,8922;-9,22995;0,03112
9,7545;-2,91614;-9,24671;0,06943
9,757;-2,9329;-9,25628;0,1652
9,7593;-2,94487;-9,21798;0,36392
9,7599;-2,95205;-9,18685;0,48602
9,7622;-2,99036;-9,07193;0,80924
9,7662;-2,99754;-9,0001;0,97923
9,7674;-2,97599;-8,79181;1,32639
9,7719;-2,90896;-8,26029;2,1045
9,772;-2,90896;-8,26029;2,1045
9,773;-2,92332;-8,12143;2,31998
9,775;-2,94966;-7,97778;2,54264
9,7771;-2,97839;-7,69766;2,95684
9,7791;-2,96402;-7,44148;3,29442
9,7801;-2,9305;-7,32895;3,43089
9,783;-2,8898;-7,11108;3,63679
9,7849;-2,86107;-6,94109;3,67031
9,7879;-2,8491;-6,88124;3,61524
9,7917;-2,7246;-6,66576;3,16035
9,7919;-2,7246;-6,66576;3,16035
9,7932;-2,67911;-6,61787;2,99275
9,795;-2,55701;-6,54844;2,60968
9,797;-2,48997;-6,53647;2,40617
9,8006;-2,37265;-6,62027;1,81241
9,8006;-2,35589;-6,67533;1,63524
9,8034;-2,34632;-6,75434;1,46046
9,8046;-2,32477;-6,91475;1,13246
9,8066;-2,33195;-7,10629;0,83079
9,8122;-2,40378;-7,41993;0,43096
9,8122;-2,42533;-7,52767;0,31843
9,8122;-2,42533;-7,52767;0,31843
9,8158;-2,44687;-7,71681;0,0814
9,8183;-2,49476;-7,83652;-0,11013
9,8205;-2,49955;-7,86765;-0,25857
9,8205;-2,50194;-7,87004;-0,33758
9,8238;-2,4349;-7,79103;-0,50996
9,8257;-2,35111;-7,63062;-0,56024
9,8273;-2,26731;-7,48936;-0,70629
9,8319;-2,43251;-7,79582;-0,88346
9,832;-2,43251;-7,79582;-0,88346
9,832;-2,51152;-7,85089;-0,9098
9,8345;-2,58334;-7,86525;-0,94571
9,8405;-2,70545;-7,84849;-1,04866
9,8405;-2,81319;-7,77188;-1,12049
9,8411;-2,85389;-7,70963;-1,16119
9,8419;-2,93769;-7,62583;-1,24498
9,8442;-2,98318;-7,59471;-1,26653
9,846;-3,03824;-7,42951;-1,29766
9,8516;-3,24414;-6,94827;-1,27372
9,8516;-3,24414;-6,94827;-1,27372
9,8526;-3,32315;-6,83575;-1,27372
9,8558;-3,46441;-6,62027;-1,26174
