time;X_value;Y_value;Z_value
13,645;5,36571;6,56281;9,79977
13,647;5,2867;6,49337;9,64654
13,6489;5,25318;6,4838;9,57471
13,6521;5,16699;6,50056;9,41909
13,6529;5,16459;6,50774;9,36163
13,6649;5,21248;6,49577;9,28501
13,6649;5,21248;6,49577;9,28501
13,6649;5,21726;6,45986;9,29459
13,665;5,15262;6,36409;9,14615
13,665;5,17177;6,32817;9,14615
13,665;5,30824;6,33296;9,00489
13,6668;5,48542;6,2348;8,90673
13,669;5,26515;5,9451;8,99292
13,6714;5,01615;5,64104;9,05038
13,6726;4,9132;5,51415;9,03362
13,6779;4,59926;5,09995;9,03841
13,6779;4,59926;5,09995;9,03841
13,6784;4,51307;4,99221;9,01926
13,6811;4,38857;4,84826;9,05996
13,6829;4,35505;4,81235;9,06475
13,6845;4,2928;4,71418;9,00968
13,6867;4,24492;4,69503;8,94743
13,6886;4,25928;4,72615;8,85645
13,6923;4,39575;4,80037;8,68407
13,6955;4,48434;4,81713;8,61224
13,6974;4,51786;4,53222;8,58351
13,6974;4,51786;4,53222;8,58351
13,6986;4,52504;4,44364;8,58591
13,7011;4,56335;4,25928;8,60027
13,7023;4,60644;4,17309;8,62661
13,7042;4,71418;4,01747;8,66013
13,7065;4,83389;3,85466;8,68646
13,7084;4,89375;3,76368;8,69125
13,7113;5,01855;3,61046;8,66492
13,7124;5,29627;3,59849;8,62182
13,7177;5,50457;3,2633;8,6697
13,7177;5,50457;3,2633;8,6697
13,7186;5,53569;3,11725;8,64576
13,7219;5,64343;2,68869;8,65534
13,7227;5,68174;2,68151;8,60027
13,7248;5,73202;2,75573;8,55478
13,7265;5,88285;2,89938;8,60506
13,7285;6,08636;2,93529;8,81814
13,7336;6,36888;2,95205;8,98813
13,7336;6,47422;2,92332;9,12221
13,7375;6,60351;2,75812;9,28262
13,7375;6,67055;2,73418;9,34247
13,7385;6,70406;2,68629;9,39036
13,7418;6,66815;2,49236;9,36402
13,7428;6,6466;2,38702;9,28262
13,7443;6,58196;2,23858;9,11263
13,7464;6,53886;2,16436;9,03123
13,7487;6,45507;1,99676;8,93546
13,7514;6,40479;1,83156;8,83251
13,7526;6,41197;1,78129;8,78941
13,7577;6,2755;1,51792;8,96658
13,7578;6,2755;1,51792;8,96658
13,7591;6,23719;1,45807;9,02644
13,7613;6,18213;1,34315;9,19882
13,7626;6,16776;1,29766;9,27544
13,7643;6,13185;1,18274;9,36642
13,7664;6,10551;1,12767;9,38796
13,7684;6,07439;1,04627;9,39275
13,7714;6,0289;0,94571;9,42148
13,7724;6,00256;0,90022;9,42627
13,7777;5,87567;0,72784;9,33529
13,7792;5,87567;0,72784;9,33529
13,7793;5,85652;0,69671;9,30177
13,7817;5,85891;0,64883;9,23474
13,7826;5,85173;0,64404;9,21798
13,7847;5,81821;0,60813;9,13178
13,7868;5,76314;0,53391;9,0432
13,7886;5,74159;0,47884;9,03362
13,7987;5,6578;0,30406;9,0025
13,7988;5,60273;0,23703;8,97616
13,7988;5,45429;0,01676;8,83969
13,7988;5,45429;0,01676;8,83969
13,7988;5,42317;-0,02634;8,78702
13,8036;5,25078;-0,19632;8,62421
13,8089;5,18135;-0,25857;8,52605
13,8089;5,1191;-0,32561;8,4255
13,8089;5,01615;-0,41899;8,301
13,8089;4,9563;-0,48123;8,2986
13,8115;4,84108;-0,5794;8,38958
13,8122;4,80037;-0,62968;8,45901
13,8188;4,76925;-0,81882;8,74632
13,8188;4,76925;-0,81882;8,74632
13,8188;4,77883;-0,85712;8,82533
13,8231;4,73334;-0,95768;9,03841
13,8231;4,70939;-1,02711;9,09587
13,825;4,79559;-1,0343;9,18446
13,8272;4,82671;-1,05345;9,21558
13,8299;4,77164;-1,18034;9,11742
13,8315;4,47237;-1,4868;8,66252
13,8325;4,40294;-1,58496;8,5907
13,8378;4,68066;-1,55384;9,07432
13,8378;4,68066;-1,55384;9,07432
13,8391;4,73573;-1,55144;9,11981
13,8413;4,79319;-1,58017;9,02165
13,8423;4,80756;-1,59214;8,99053
13,8445;4,81474;-1,64242;8,94743
13,8463;4,79319;-1,7741;8,88518
13,8484;4,79798;-1,82678;8,81096
13,8512;4,84108;-1,96564;8,66252
13,8522;4,85544;-2,04225;8,5907
13,8569;4,97306;-2,2314;8,30818
13,8569;4,97306;-2,2314;8,30818
13,8583;5,00179;-2,28407;8,22199
13,861;5,04728;-2,4756;7,99693
13,8624;5,04728;-2,53785;7,92032
13,8642;5,04967;-2,59531;7,83413
13,8666;5,05685;-2,70545;7,69047
13,8687;4,98982;-2,78206;7,49415
13,8715;4,92996;-2,93529;7,3505
13,8723;4,8722;-3,0143;7,29783
13,8772;4,6663;-3,24175;7,18051
13,8772;4,57532;-3,32315;7,1015
13,8783;4,50349;-3,41413;7,02968
13,8811;4,36224;-3,58891;6,90997
13,8826;4,2952;-3,64158;6,88602
13,8844;4,15873;-3,68707;6,78068
13,8863;4,09887;-3,7182;6,71364
13,8883;3,98874;-3,74693;6,64421
13,891;3,85466;-3,74453;6,58914
13,8925;3,78044;-3,76129;6,56041
13,8975;3,58412;-3,7182;6,38324
13,8976;3,58412;-3,7182;6,38324
13,8986;3,57454;-3,73735;6,34015
13,9013;3,47878;-3,80918;6,26832
13,9023;3,41892;-3,81396;6,20846
13,9045;3,34709;-3,79002;6,14143
13,9078;3,31118;-3,79002;6,16058
13,9154;3,32315;-3,7158;6,19889
13,9154;3,31597;-3,61285;6,19649
13,9154;3,31836;-3,58891;6,22283
13,9177;3,2609;-3,63679;6,41437
13,9178;3,2609;-3,63679;6,41437
13,9188;3,2202;-3,6751;6,44549
13,9213;3,19626;-3,75171;6,48859
13,9231;3,1795;-3,79242;6,48859
13,9244;3,13401;-3,86424;6,45267
13,9267;3,1364;-3,93128;6,39282
13,9287;3,11007;-3,91452;6,32578
13,9313;2,98796;-4,00311;6,16537
13,9323;3,00233;-4,06057;6,12946
13,9371;3,08134;-4,11563;5,84694
13,9371;3,08134;-4,11563;5,84694
13,9387;3,10289;-4,13239;5,59555
13,9431;3,13162;-4,18028;5,36092
13,9432;3,14359;-4,19225;5,2436
13,9451;3,15795;-4,20422;5,14304
13,9465;3,20584;-4,24492;5,01136
13,9485;3,25611;-4,31914;4,90602
13,9516;3,23457;-4,38139;4,81953
13,9526;3,22499;-4,41491;4,78362
13,9584;3,25133;-4,47476;4,56095
13,9584;3,25133;-4,50589;4,56095
13,9588;3,20823;-4,53462;4,5011
13,9613;3,16274;-4,5849;4,42209
13,9626;3,15316;-4,60405;4,36702
13,9646;3,0981;-4,63757;4,27604
13,9667;3,04303;-4,68066;4,2545
13,9686;2,92811;-4,70939;4,18985
13,9715;2,77488;-4,707;4,11803
13,9729;2,65756;-4,67827;4,02226
13,978;2,81558;-4,72615;4,04141
13,978;2,81558;-4,72615;4,04141
13,979;2,84671;-4,7501;4,05099
13,982;2,94247;-4,74052;4,00071
13,983;2,94726;-4,72855;3,97916
13,985;2,91374;-4,71418;3,92888
13,9868;2,90177;-4,65672;3,9241
13,9888;2,88022;-4,63278;3,91931
13,9913;2,84431;-4,60884;3,9624
13,9929;2,82755;-4,60884;3,99832
13,9986;2,75333;-4,57053;4,18985
13,9986;2,74136;-4,57053;4,27126
13,9987;2,74136;-4,54659;4,27126
14,0017;2,43011;-4,51546;4,40054
14,0029;2,39899;-4,51786;4,49631
14,0048;2,40857;-4,51546;4,5849
14,0068;2,46842;-4,42448;4,76925
14,0088;2,53785;-4,40054;4,99221
14,0118;2,57377;-4,37181;5,20769
14,013;2,6025;-4,37181;5,28909
14,0182;2,69587;-4,2545;5,33698
14,0183;2,69587;-4,2545;5,33698
14,0188;2,84671;-4,15394;5,29627
14,0216;2,95205;-4,10845;5,24839
14,0231;3,00233;-4,07733;5,20051
14,0257;3,09091;-4,04141;5,04488
14,0271;3,0957;-4,01508;4,91081
14,0289;3,13401;-4,00789;4,67348
14,0312;3,20584;-4,04381;4,47476
14,0335;3,23217;-4,06535;4,36463
14,0382;3,48117;-4,05578;3,93128
14,0383;3,48117;-4,05578;3,93128
14,0385;3,51708;-4,05338;3,83072
14,0415;3,53624;-4,13479;3,65595
14,049;3,553;-4,18028;3,56257
14,0491;3,61764;-4,18746;3,3447
14,0491;3,65595;-4,17549;3,21062
14,0498;3,77566;-4,18267;2,99754
14,0523;3,881;-4,26647;2,82276
14,0531;3,90015;-4,31914;2,74854
14,0601;3,93846;-4,37899;2,5187
14,0601;3,93846;-4,37899;2,5187
14,0602;3,9624;-4,42688;2,48758
14,0613;4,00789;-4,53941;2,40617
14,0624;3,99113;-4,61602;2,37026
14,0644;3,89776;-4,77643;2,34632
14,0665;3,83072;-4,97545;2,34632
14,0685;3,82354;-5,04009;2,32238
14,0713;3,77566;-5,08558;2,19788
14,0724;3,78763;-5,08319;2,15957
14,078;3,80199;-5,13347;2,10211
14,078;3,80199;-5,13347;2,10211
14,0785;3,76608;-5,17417;2,08774
14,0819;3,74693;-5,25797;2,00155
14,0825;3,7182;-5,26754;1,96325
14,0849;3,69186;-5,26994;1,91057
14,0865;3,64158;-5,24839;1,82678
14,0888;3,60567;-5,22684;1,74058
14,0919;3,53624;-5,23402;1,69988
14,0927;3,51229;-5,22924;1,67834
14,0975;3,43807;-5,19093;1,64242
14,0977;3,41653;-5,18135;1,63763
14,0985;3,40455;-5,18135;1,62327
14,1017;3,35907;-5,17656;1,6089
14,1023;3,33991;-5,15023;1,59454
14,1041;3,29921;-5,14544;1,59933
14,1064;3,28006;-5,1622;1,63285
14,1084;3,28006;-5,18614;1,68791
14,1112;3,28963;-5,14304;1,75016
14,1124;3,28484;-5,09516;1,76932
14,1174;3,28006;-4,85784;1,7765
14,1175;3,28006;-4,85784;1,7765
14,1185;3,28006;-4,81953;1,76692
14,1215;3,26809;-4,82432;1,79086
14,1224;3,25611;-4,83629;1,80762
14,1245;3,23935;-4,84108;1,87705
14,1264;3,2609;-4,77164;1,95606
14,1286;3,27527;-4,76446;1,98719
14,1316;3,304;-4,77883;2,11408
14,1331;3,31836;-4,81474;2,18591
14,1383;3,24654;-5,01855;2,6839
14,1384;3,24654;-5,01855;2,6839
14,1397;3,2202;-5,07122;2,83234
14,142;3,23457;-5,17656;3,28484
14,1427;3,22978;-5,23881;3,4285
14,1451;3,19387;-5,31543;3,58651
14,1466;3,16992;-5,44711;3,84988
14,1487;3,15795;-5,52612;3,93367
14,1515;3,12204;-5,84933;4,10606
14,1525;3,10289;-5,96186;4,12521
14,1576;3,11007;-6,26592;4,04859
14,1588;3,12204;-6,37606;3,99832
14,1588;3,14119;-6,46943;3,90734
14,1617;3,20584;-6,59393;3,67031
14,1626;3,25133;-6,66576;3,53384
14,1647;3,31118;-6,84053;3,25851
14,167;3,3447;-6,92433;3,12204
14,169;3,43329;-7,09671;2,82755
14,1713;3,50751;-7,2691;2,51152
14,1724;3,5506;-7,34332;2,3535
14,1858;3,73974;-7,4726;1,79565
14,1858;3,73974;-7,4726;1,79565
14,1859;3,76129;-7,5157;1,68312
14,1859;3,81875;-7,58513;1,50595
14,1859;3,83312;-7,62583;1,41737
14,1859;3,85945;-7,67132;1,25935
14,187;3,86424;-7,67611;1,17795
14,1885;3,90973;-7,67372;1,04627
14,1915;3,95522;-7,66174;0,95289
14,1927;3,96959;-7,65696;0,91698
14,1979;4,0462;-7,58752;0,79487
14,198;4,0462;-7,58752;0,79487
14,1987;4,08451;-7,58274;0,79487
14,2012;4,13239;-7,58274;0,78769
14,2022;4,14436;-7,59231;0,77812
14,2043;4,2138;-7,60668;0,78769
14,2065;4,26886;-7,58992;0,78769
14,2094;4,28323;-7,57316;0,7853
14,2139;4,36942;-7,58513;0,81882
14,2139;4,42688;-7,56837;0,84036
14,2177;4,61363;-7,55879;0,826
14,2183;4,61363;-7,55879;0,826
14,2184;4,75249;-7,58274;0,76375
14,2212;4,90602;-7,69766;0,91937
14,2227;4,96348;-7,74075;1,05584
14,2247;5,01136;-7,7623;1,16837
14,2265;5,13586;-7,78864;1,25935
14,2288;5,2843;-7,87962;1,30723
14,2314;5,4088;-8,0089;1,36709
14,2326;5,46147;-8,07594;1,40061
14,2378;5,61231;-8,31536;1,50116
14,2378;5,61231;-8,38958;1,52032
14,2385;5,64822;-8,46141;1,54665
14,2412;5,67456;-8,58112;1,5682
14,2425;5,67216;-8,629;1,5682
14,2448;5,63864;-8,69843;1,56102
14,2464;5,61231;-8,71998;1,55384
14,2488;5,57161;-8,74153;1,52511
14,2513;5,4926;-8,74871;1,53229
14,2525;5,43514;-8,74153;1,53947
14,2574;5,20051;-8,63618;1,62327
14,2574;5,20051;-8,63618;1,62327
14,2585;5,13586;-8,60267;1,66397
14,2613;5,01376;-8,51169;1,75974
14,2627;4,94672;-8,46859;1,8148
14,2646;4,81713;-8,37761;1,94888
14,2665;4,69742;-8,29142;2,11647
14,2688;4,65193;-8,23396;2,19788
14,2718;4,58729;-8,11904;2,3535
14,2726;4,55377;-8,06876;2,44209
14,2782;4,48913;-7,86286;2,84192
14,2782;4,48913;-7,86286;2,84192
14,2791;4,48195;-7,81976;2,95444
14,2827;4,47237;-7,70005;3,31358
14,2842;4,47237;-7,65696;3,43568
14,2848;4,46758;-7,61386;3,55539
14,2865;4,44603;-7,5157;3,76368
14,2889;4,4173;-7,49654;3,86185
14,2914;4,37421;-7,39838;4,12282
14,3002;4,35026;-7,36008;4,18985
14,3003;4,20661;-7,30022;4,27604
14,3003;4,18506;-7,27628;4,29999
14,3003;4,16352;-7,24037;4,30238
14,3017;4,08211;-7,15178;4,23295
14,3029;4,03902;-7,11347;4,16352
14,3045;3,96959;-7,0608;3,96719
14,3065;3,92649;-6,96264;3,8403
14,3089;3,87621;-6,88602;3,57694
14,3116;3,79002;-6,81899;3,31118
14,3123;3,73495;-6,79026;3,19387
14,3174;3,48117;-6,60111;2,75573
14,3174;3,48117;-6,60111;2,75573
14,3183;3,39019;-6,56281;2,67193
14,321;3,21062;-6,46943;2,54504
14,3225;3,10528;-6,42873;2,50912
14,3245;2,87783;-6,37606;2,44448
14,3286;2,74136;-6,34015;2,43011
14,3287;2,48758;-6,27311;2,43251
14,3313;2,3104;-6,21565;2,50194
14,3327;2,20027;-6,1917;2,52828
14,3376;1,72622;-6,17016;2,79403
14,339;1,72622;-6,17016;2,79403
14,339;1,63285;-6,17255;2,87304
14,3424;1,50595;-6,18692;2,95205
14,3431;1,4437;-6,17734;2,96163
14,3445;1,28808;-6,21565;2,92811
14,3467;1,16598;-6,24677;2,79403
14,3485;1,08936;-6,26114;2,69108
14,351;1,01514;-6,22044;2,31519
14,3523;1,075;-6,17255;2,15718
14,3574;1,30245;-5,97383;1,5706
14,3575;1,403;-5,89482;1,33836
14,3583;1,403;-5,89482;1,33836
14,3612;1,70467;-5,67456;0,65601
14,3624;1,8172;-5,58358;0,42856
14,3643;1,93212;-5,48063;0,21308
14,3665;2,21224;-5,25078;-0,15323
14,3689;2,53546;-5,00179;-0,44293
14,371;2,8084;-4,75249;-0,577
14,3728;2,96881;-4,63039;-0,61292
14,3771;3,50751;-4,31675;-0,79727
14,3772;3,50751;-4,21858;-0,79727
14,3783;3,59849;-4,12042;-0,80445
14,3809;3,80678;-3,91691;-0,7422
14,3828;3,95283;-3,80678;-0,66798
14,3844;4,19225;-3,66792;-0,4142
14,3868;4,30238;-3,5913;-0,21548
14,3885;4,47955;-3,46441;0,26097
14,3917;4,66151;-3,33273;0,91698
14,393;4,70461;-3,27527;1,24977
14,3975;4,80995;-3,13401;2,68869
14,3975;4,80995;-3,13401;2,68869
14,3986;4,85065;-3,09091;3,01191
14,4014;4,92038;-3,03345;3,54821
14,403;4,95151;-3,0143;3,7182
14,4045;4,98742;-2,96163;3,86664
14,407;4,91081;-2,91374;3,77566
14,4089;4,85305;-2,88501;3,68228
14,412;4,76925;-2,86825;3,38061
14,413;4,79798;-2,88262;3,16513
14,4179;4,71897;-2,94487;2,46124
14,4179;4,71897;-2,94487;2,46124
14,419;4,64715;-2,9736;2,28167
14,4218;4,63039;-3,06937;1,68312
14,4228;4,54659;-3,16992;1,68552
14,4246;4,44364;-3,26569;1,78368
14,4327;4,28323;-3,41653;2,07577
14,4327;4,24492;-3,45004;2,2721
14,4327;4,14436;-3,61046;2,91853
14,4327;4,10606;-3,69425;3,08373
14,4401;3,8834;-4,01986;3,57933
14,4402;3,8834;-4,01986;3,57933
14,4402;3,78523;-4,23534;4,12282
14,4414;3,68707;-4,41251;4,75488
14,4428;3,63919;-4,50349;5,03531
14,4473;3,56736;-4,57532;5,30346
14,4474;3,52666;-4,72615;5,80145
14,4483;3,45723;-4,91799;6,22522
14,4511;3,45483;-5,12629;6,55323
14,4525;3,43568;-5,23163;6,70406
14,4577;3,5099;-5,53091;7,06798
14,4577;3,5099;-5,53091;7,06798
14,4586;3,54581;-5,59555;7,09911
14,462;3,65116;-5,69132;7,05841
14,4639;3,70383;-5,73441;6,96743
14,4643;3,82354;-5,8206;6,68491
14,4666;3,87382;-5,85652;6,53647
14,4683;3,96959;-5,8637;6,25874
14,471;4,06535;-5,88285;6,00735
14,4724;4,07254;-5,89482;5,89722
14,4773;3,82354;-6,06242;5,75596
14,4774;3,82354;-6,06242;5,75596
14,4786;3,72538;-6,14621;5,79906
14,4813;3,52666;-6,36409;6,00735
14,4825;3,4285;-6,4814;6,14382
14,4843;3,21302;-6,71125;6,41915
14,4869;3,03345;-6,82856;6,69449
14,4886;2,93529;-6,89799;6,79983
14,4915;2,70784;-7,03446;6,86448
14,4926;2,69827;-7,03925;6,79744
14,4972;2,67432;-7,00573;6,20368
14,4973;2,67432;-7,00573;6,20368
14,4986;2,65996;-6,99137;5,88764
14,5022;2,89938;-6,76152;4,82671
14,5025;2,99754;-6,67055;4,46758
14,5045;3,10049;-6,5652;4,12042
14,5066;3,33512;-6,29226;3,50511
14,5085;3,60806;-5,99299;3,055
14,5119;3,85466;-5,66737;2,73178
14,5128;3,96959;-5,51175;2,65038
14,5175;4,19704;-4,9946;2,72939
14,5175;4,23534;-4,82432;2,77727
14,5187;4,24492;-4,65672;2,80361
14,5222;4,0893;-4,22816;2,88022
14,5226;3,98395;-4,01508;2,93769
14,5266;3,85227;-2,94966;3,80678
14,528;3,69425;-2,34632;4,44124
14,5286;3,23696;-1,63285;4,69982
14,5312;2,8898;-1,02951;4,31914
14,5326;2,75812;-0,73023;4,08451
14,5381;2,20506;0,06943;3,2226
14,5401;2,20506;0,06943;3,2226
14,5401;1,98719;0,14605;3,06458
14,5433;1,61369;0,17478;2,73657
14,5433;1,51792;0,1652;2,59531
14,5534;1,38864;-0,02155;2,40617
14,5534;1,33836;-0,25139;2,48279
14,5534;1,34794;-0,33279;2,65038
14,5535;1,37667;-0,43096;3,27048
14,5535;1,35272;-0,49799;3,66792
14,5581;1,08218;-0,77333;5,64104
14,5582;1,08218;-0,77333;5,64104
14,5594;1,04387;-0,81882;6,1941
14,5626;0,93613;-0,92895;7,83652
14,5626;0,83558;-1,04148;8,31536
14,5648;0,68953;-1,13246;8,76068
14,5669;0,47405;-1,2378;9,48613
14,5686;0,40223;-1,27611;9,80695
14,5785;0,35913;-1,35751;10,49887
14,5786;0,39504;-1,30723;10,67126
14,5786;0,53151;-1,41258;10,96335
14,5786;0,58419;-1,41258;10,96335
14,5786;0,67756;-1,57299;11,04475
14,5821;0,89304;-1,68073;11,07109
14,5823;1,04387;-1,71185;11,1094
14,5846;1,49398;-1,72622;11,13094
14,587;1,7334;-1,78847;11,21235
14,5885;2,26013;-1,8579;11,09982
14,593;2,88262;-2,00634;10,95617
14,5943;3,2202;-2,07098;10,89152
14,5972;4,0462;-2,32716;10,11341
14,5972;4,0462;-2,32716;10,11341
14,5994;4,16831;-2,3966;9,97454
14,6024;4,43646;-2,48997;9,68245
14,6026;4,52744;-2,52109;9,53401
14,6052;4,76446;-2,52828;9,27304
14,6068;4,86981;-2,56419;9,14136
14,6084;4,89644;-2,69827;8,92588
14,6113;4,83868;-2,67911;8,94025
14,6125;4,78122;-2,63602;9,03123
14,6174;4,52265;-2,60729;9,00968
14,6175;4,52265;-2,60729;9,00968
14,6188;4,46758;-2,55461;8,94504
14,6214;4,43646;-2,40138;8,78702
14,6223;4,42209;-2,30562;8,57154
14,6246;4,18028;-2,25773;7,96102
14,6266;3,9648;-2,08296;7,53725
14,6282;3,92649;-1,94409;7,31459
14,631;3,92649;-1,58017;6,43831
14,6322;3,89058;-1,21865;6,17973
14,6371;4,01508;-0,65841;5,94989
14,6371;4,01508;-0,65841;5,94989
14,6382;4,02705;-0,55067;6,06242
14,6414;3,95043;-0,30406;6,55562
14,6423;3,89776;-0,23463;6,76392
14,6444;3,82593;-0,18914;7,02728
14,6469;3,68707;-0,12689;7,70484
14,6489;3,75411;0,14844;8,23396
14,6511;3,82593;0,41899;8,57872
14,6523;3,81157;0,52912;8,82293
14,6578;3,93846;0,8667;9,44782
14,6578;4,03184;0,93134;9,73273
14,6583;4,09648;0,97683;10,02003
14,6623;3,96719;0,9912;10,49887
14,6624;3,87142;0,9912;10,6521
14,6677;3,68946;0,99359;11,06151
14,6688;3,62003;1,01035;11,18601
14,6722;3,56975;1,12527;11,2746
14,6722;3,51708;1,26653;11,10221
14,6722;3,47159;1,25456;11,0663
14,6865;3,44047;1,72622;9,93384
14,6865;3,44047;1,72622;9,93384
14,6865;3,40695;1,78368;9,47894
14,6865;3,35667;1,59214;9,13178
14,6865;3,41892;1,52032;9,1677
14,6921;3,36625;1,51074;9,32332
14,6921;3,29682;1,50356;9,52204
14,6921;3,32076;1,42934;9,70639
14,6921;3,60327;1,30484;10,23312
14,6925;3,81396;1,32878;10,49409
14,7016;4,57053;1,5275;11,32966
14,7016;4,57053;1,5275;11,32966
14,7016;4,86262;1,65439;11,3536
14,7016;6,04805;1,73819;11,55472
14,7033;6,24198;1,73101;11,04475
14,7045;6,31381;1,99916;10,62577
14,7065;6,45267;2,38702;9,94102
14,7085;6,54126;2,46363;9,69921
14,7117;5,9068;2,6839;9,05278
14,7134;5,84455;2,81079;8,98095
14,7173;5,50457;2,9329;8,80378
14,7173;5,35852;2,93529;8,78702
14,7181;5,27951;2,95205;8,77026
14,7211;5,27233;3,10289;8,73195
14,7221;5,32261;3,21062;8,69365
14,724;5,3681;3,34231;8,63618
14,7261;5,5333;3,65355;8,47098
14,7282;6,05284;3,74932;8,5476
14,7309;7,16614;3,2633;9,32093
14,732;7,18769;3,41892;8,73435
14,7369;6,1127;4,43646;8,53084
14,7369;6,1127;4,43646;8,53084
14,7385;5,92116;4,57771;8,60985
14,7409;5,34655;5,23402;8,49971
14,7429;5,14544;5,4112;8,71041
14,7448;4,80756;5,59315;9,14615
14,7465;4,69503;5,67216;9,38078
14,7481;4,48195;5,73681;9,84765
14,7515;4,19704;5,74159;10,10383
14,7538;4,19225;5,81581;10,2403
14,7573;4,40773;5,92116;10,56112
14,7573;4,40773;5,92116;10,56112
14,7584;4,38857;5,76554;10,5707
14,7618;4,23534;5,44471;10,52521
14,7622;4,13479;5,29627;10,47733
14,7643;3,89537;5,16938;10,30494
14,7671;3,69425;4,51068;10,64731
14,7684;3,27287;4,52025;10,21875
14,7714;1,22344;5,00418;9,28741
14,7721;0,59137;5,31303;9,19882
14,7776;-0,25379;5,56921;9,08151
14,7776;-0,25379;5,56921;9,08151
14,7782;-0,22984;5,65301;9,02883
14,7811;0,42617;5,93792;8,76308
14,7823;0,70868;5,97623;8,69365
14,7843;1,03908;5,99059;8,61224
14,7867;1,83156;5,96665;8,42789
14,7886;2,63841;5,90201;8,43028
14,7913;3,28724;5,78469;8,51408
14,7927;3,53384;5,72962;8,58112
14,7992;3,88818;5,63386;8,62182
14,7992;3,88818;5,63386;8,62182
14,7992;4,48913;5,81821;8,86603
14,8017;5,30106;6,19649;9,15812
14,8023;5,70808;6,43352;9,35445
14,8043;6,39761;6,92194;9,87159
14,8067;6,64181;7,11347;10,17087
14,8088;6,82377;7,47979;10,70717
14,8129;6,88363;7,8461;11,07827
14,813;6,84532;8,03045;11,21953
14,8176;6,49337;8,56675;11,14531
14,8177;6,49337;8,56675;11,14531
14,8187;6,31381;8,66731;10,92265
14,8215;5,83976;8,8349;10,37438
14,8226;5,50457;8,86603;10,04398
14,8242;4,68066;8,85645;9,4143
14,8264;4,46519;8,93546;8,98334
14,8281;4,53222;9,21079;8,85166
14,8309;4,56335;9,40712;8,67449
14,8321;4,5418;9,48852;8,63618
14,8369;4,40294;9,94821;8,79181
14,8369;4,40294;9,94821;8,79181
14,8385;4,28562;10,01525;8,88758
14,8408;3,88818;10,18523;9,04799
14,842;3,88818;10,25467;9,15094
14,8442;3,57933;10,27861;9,3736
14,8462;3,29203;10,18523;9,38796
14,8483;3,23457;10,14932;9,30417
14,8512;2,88741;9,73991;9,13178
14,8523;2,65996;9,51246;9,13178
14,8567;1,70467;8,84209;9,16051
14,8568;1,70467;8,84209;9,16051
14,8583;1,31442;8,61943;9,24192
14,8614;0,96965;8,38958;9,44064
14,8623;0,75178;8,301;9,56035
14,8643;0,57221;8,27227;9,68006
14,8663;0,42377;8,35606;9,98412
14,8683;0,25618;8,39437;10,27142
14,8711;0,11013;8,45183;10,50127
14,8722;0,05507;8,49971;10,63295
14,8781;0,11253;8,629;11,13573
14,8781;0,11253;8,629;11,13573
14,8788;0,20111;8,66492;11,28417
14,8813;0,49081;8,74392;11,56429
14,8826;0,68714;8,75111;11,6864
14,8846;1,09415;8,73195;11,92821
14,8866;1,28329;8,74632;12,03116
14,8884;1,67115;8,80378;12,18439
14,8916;2,02071;8,92349;12,34001
14,8924;2,18591;9,00729;12,40466
14,8985;2,67672;9,51965;12,47888
14,8986;2,67672;9,51965;12,47888
14,8986;2,75573;9,68963;12,44536
14,9018;2,66953;9,97933;12,32804
14,9028;2,3942;10,05116;12,23706
14,905;2,84192;10,54197;12,05511
14,9071;3,37104;10,92504;11,91385
14,9093;3,61764;11,09742;11,75822
14,9112;4,88178;11,4805;11,60739
14,9123;4,97784;11,57866;11,53556
14,9175;4,62799;11,50444;11,03278
14,9176;4,62799;11,50444;11,03278
14,9185;4,52265;11,52359;10,79097
14,9213;4,23774;11,60499;10,34086
14,9225;4,16352;11,66006;10,33607
14,925;4,10606;11,70555;10,39353
14,9269;4,06535;11,7702;10,66407
14,9342;4,13718;11,88272;11,03757
14,9342;3,94564;11,7678;11,56429
14,9342;3,68946;11,60499;11,83723
14,9391;3,09091;11,31769;12,18439
14,9392;3,0957;11,37755;12,09102
14,9395;3,12922;11,42543;11,9737
14,9414;2,98078;11,25784;11,83723
14,9423;2,83713;11,12376;11,76541
14,9453;2,65278;10,87716;11,66964
14,9473;2,58095;10,74787;11,64809
14,9488;2,49236;10,53958;11,56669
14,9516;2,51152;10,41508;11,53078
14,9525;2,50912;10,34086;11,56908
14,9577;2,47321;10,07989;11,79174
14,9577;2,47321;10,07989;11,79174
14,9586;2,59531;10,11341;11,88033
14,9619;2,82755;10,14214;12,27298
14,9662;3,01669;10,3217;12,53395
14,9662;3,20823;10,54915;11,89469
14,9681;3,31118;10,35762;11,4805
14,9693;3,24654;9,81174;11,21713
14,9715;3,02388;9,47655;10,83406
14,9726;2,97839;9,46458;10,7766
14,9772;3,46441;9,73991;11,04236
14,9772;3,46441;9,73991;11,04236
14,9787;3,50272;9,73273;11,16207
14,9821;3,72298;9,74709;11,37276
14,9826;3,83312;9,8285;11,45177
14,9843;3,97916;9,91948;11,41825
14,9865;4,06057;9,94581;11,40628
14,9884;3,96001;9,8668;11,36318
14,9911;3,7158;9,72555;11,16446
14,9924;3,70383;9,72076;11,09264
14,9973;3,82833;9,77582;10,94419
14,9974;3,8834;9,77582;10,94419
14,9991;3,92888;9,80455;10,90589
15,002;4,02226;9,84286;10,8604
15,0045;4,05578;9,85962;10,83406
